SWEEP_IDX,POINT,TIME,V_GATE,I_CH0,I_CH1,I_CH2,I_CH3,I_CH4,I_CH5,I_CH6,I_CH7,I_CH8,I_CH9,I_CH10,I_CH11,I_CH12,I_CH13,I_CH14,I_CH15,DIRAC_SWEEP_IDX,DIRAC_V_FWD_CH0,DIRAC_V_FWD_CH1,DIRAC_V_FWD_CH2,DIRAC_V_FWD_CH3,DIRAC_V_FWD_CH4,DIRAC_V_FWD_CH5,DIRAC_V_FWD_CH6,DIRAC_V_FWD_CH7,DIRAC_V_FWD_CH8,DIRAC_V_FWD_CH9,DIRAC_V_FWD_CH10,DIRAC_V_FWD_CH11,DIRAC_V_FWD_CH12,DIRAC_V_FWD_CH13,DIRAC_V_FWD_CH14,DIRAC_V_FWD_CH15,DIRAC_V_REV_CH0,DIRAC_V_REV_CH1,DIRAC_V_REV_CH2,DIRAC_V_REV_CH3,DIRAC_V_REV_CH4,DIRAC_V_REV_CH5,DIRAC_V_REV_CH6,DIRAC_V_REV_CH7,DIRAC_V_REV_CH8,DIRAC_V_REV_CH9,DIRAC_V_REV_CH10,DIRAC_V_REV_CH11,DIRAC_V_REV_CH12,DIRAC_V_REV_CH13,DIRAC_V_REV_CH14,DIRAC_V_REV_CH15
0,0,-0.0,-0.5,1.1283326e-05,1.0199992e-05,1.4329164e-05,1.279583e-05,1.2999995e-05,8.86666e-06,1.4337492e-05,1.4224998e-05,1.1524995e-05,1.3320828e-05,1.272916e-05,8.02083e-06,1.5120832e-05,3.041665e-06,2.54162e-07,8.549992e-06
0,1,0.16,-0.4978,1.2333329e-05,1.0708332e-05,1.4687498e-05,1.3104161e-05,1.3329164e-05,8.908328e-06,1.4499999e-05,1.4454166e-05,1.1587493e-05,1.3516665e-05,1.2824997e-05,8.016666e-06,1.5187494e-05,3.07916e-06,2.45825e-07,8.558329e-06
0,2,0.32,-0.4956,1.2474998e-05,1.0762493e-05,1.4808329e-05,1.3062493e-05,1.3295826e-05,8.912491e-06,1.4574996e-05,1.4504162e-05,1.1512494e-05,1.3529166e-05,1.28625e-05,7.916665e-06,1.5270829e-05,3.070831e-06,2.16659e-07,8.499996e-06
0,3,0.48,-0.4934,1.2499992e-05,1.0779167e-05,1.4762497e-05,1.3183331e-05,1.3458332e-05,8.854158e-06,1.4574996e-05,1.4449994e-05,1.1445833e-05,1.3595827e-05,1.2866664e-05,7.929166e-06,1.5258328e-05,3.041665e-06,2.2916e-07,8.508333e-06
0,4,0.639,-0.4912,1.2395827e-05,1.0824998e-05,1.4866662e-05,1.3149993e-05,1.3474997e-05,8.837494e-06,1.4541666e-05,1.4524992e-05,1.1508329e-05,1.3658333e-05,1.2874993e-05,7.820829e-06,1.5262493e-05,3.012498e-06,2.54162e-07,8.458328e-06
0,5,0.799,-0.489,1.2524994e-05,1.0812497e-05,1.482083e-05,1.3079167e-05,1.3449995e-05,8.774996e-06,1.4641666e-05,1.4529164e-05,1.1395828e-05,1.3520829e-05,1.2787493e-05,7.879162e-06,1.5295831e-05,3.029164e-06,2.45825e-07,8.370828e-06
0,6,0.959,-0.4868,1.2437495e-05,1.0741663e-05,1.482083e-05,1.3079167e-05,1.3508327e-05,8.75833e-06,1.4570832e-05,1.4441665e-05,1.1312492e-05,1.3637495e-05,1.2812495e-05,7.770833e-06,1.5262493e-05,2.95833e-06,1.95829e-07,8.395831e-06
0,7,1.119,-0.4846,1.2491663e-05,1.0758328e-05,1.4874999e-05,1.3062493e-05,1.3449995e-05,8.645829e-06,1.4658332e-05,1.4499999e-05,1.1374998e-05,1.362083e-05,1.2720831e-05,7.687497e-06,1.5270829e-05,2.99166e-06,2.66663e-07,8.320832e-06
0,8,1.279,-0.4824,1.2462497e-05,1.0729162e-05,1.4766661e-05,1.2999995e-05,1.3529166e-05,8.716663e-06,1.465416e-05,1.4466659e-05,1.1345832e-05,1.355416e-05,1.2812495e-05,7.729165e-06,1.5245827e-05,2.95833e-06,2.54162e-07,8.329161e-06
0,9,1.438,-0.4802,1.2474998e-05,1.0629161e-05,1.482083e-05,1.3020825e-05,1.3520829e-05,8.629163e-06,1.4620829e-05,1.439166e-05,1.1270833e-05,1.3637495e-05,1.282916e-05,7.645829e-06,1.5212496e-05,2.941664e-06,2.45825e-07,8.337498e-06
